0.9998002112052973	0.991648973814579	0.9957079105198829	0.9914525076417978	
0.6776760071411938	0.9541008688049833	0.7924750947420972	0.6562805382244606	
0.0011658408627222385	0.0002848935210465089	0.0004578929293700156	0.00022899889317201633	
0.4181745986726417	0.9986453535627201	0.58950061972732	0.41793752480299334	
0.7902013826269912	0.9908291457286432	0.8792152053954629	0.7844638949671773	
0.30293765784926224	0.9872639057355744	0.46361657546229423	0.30175838144166095	
0.5228747012632298	0.9734625774670268	0.6803265034149591	0.5155263822267104	
0.03971264367816092	0.03452583191765764	0.03693804458224194	0.018816545489202953	
0.9998002112052973	0.991648973814579	0.9957079105198829	0.9914525076417978	
0.6776760071411938	0.9541008688049833	0.7924750947420972	0.6562805382244606	
0.000971534052268532	0.00023870336333038932	0.00038324454834629977	0.0001916590003066544	
0.4181745986726417	0.9986453535627201	0.58950061972732	0.41793752480299334	
0.7902013826269912	0.9908291457286432	0.8792152053954629	0.7844638949671773	
0.3134387877176658	0.9873544929235407	0.4758253289208168	0.31218556373457607	
0.5229173779446911	0.973464685786923	0.6803631416752269	0.515568459143314	
0.03971264367816092	0.03452583191765764	0.03693804458224194	0.018816545489202953	
0.024929297161411963	0.9130434782608695	0.04853346021819665	0.02487024974746595	
0.13768376935922202	0.10921510570879435	0.12180814854510956	0.0648539436750054	
0.9998002112052973	0.991648973814579	0.9957079105198829	0.9914525076417978	
0.9981145909709856	0.9256548910403782	0.9605201263355958	0.9240391763907295	
0.9952522838151993	0.9418982987821883	0.9678405400241992	0.937685093780849	
0.9807656161894618	0.986824686377104	0.9837858220211161	0.9680890538033395	
0.9722439916405433	0.5775303565193778	0.7246221616491032	0.5681627356690329	
0.9970414201183432	0.9709483793517407	0.9838219194745165	0.968158965764903	
0.8441364478164765	0.9439508317188857	0.8912577267566545	0.8038457162362044	
0.989273356401384	0.8904560622914349	0.9372672989111346	0.8819407720782655	
0.998992379872788	0.8886834733893557	0.9406149011236621	0.8878876077465577	
0.9997283241481022	0.9121781932787988	0.953948708452921	0.9119521348155492	
0.976197415719421	0.9654112221368178	0.9707743587266315	0.9432084858725241	
0.9486074082477736	0.9915214040080635	0.9695897956225541	0.9409745667341887	
0.9511571986774873	0.9893184660275115	0.9698625938601421	0.9414885704368523	
0.999548052638575	0.8688357905439756	0.9296196021708762	0.8684946062692015	
0.9984209627859337	0.9981227868083109	0.998271852531416	0.9965496677457829	
0.9160344827586206	0.9742069555650633	0.9442255857350197	0.894344069128044	
0.9998	0.9916	0.9957	0.9915	
0.9981	0.9256	0.9605	0.924	
0.9955	0.9507	0.9726	0.9466	
0.9804	0.9876	0.984	0.9685	
0.9731	0.5811	0.7276	0.5719	
0.9973	0.9756	0.9863	0.9731	
0.8441	0.9475	0.8928	0.8064	
0.9893	0.8944	0.9394	0.8858	
0.999	0.876	0.9335	0.8752	
0.9996	0.9124	0.954	0.9121	
0.9758	0.9656	0.9707	0.943	
0.998	0.9919	0.9949	0.9899	
0.9512	0.9893	0.9699	0.9415	
0.9997	0.8687	0.9296	0.8685	
0.9984	0.9981	0.9983	0.9965	
0.916	0.9742	0.9442	0.8943	
